datetime,count
2011-01-20 00:00:00,15.366366104838797
2011-01-20 01:00:00,8.975334182985556
2011-01-20 02:00:00,5.321978349533532
2011-01-20 03:00:00,3.1471941469313434
2011-01-20 04:00:00,2.054442947678482
2011-01-20 05:00:00,5.9287493704545655
2011-01-20 06:00:00,20.16835716351939
2011-01-20 07:00:00,58.52091810508833
2011-01-20 08:00:00,120.63925779198821
2011-01-20 09:00:00,91.97523549303551
2011-01-20 10:00:00,66.34906554137109
2011-01-20 11:00:00,75.6701954057097
2011-01-20 12:00:00,94.00523718472675
2011-01-20 13:00:00,93.6120363068814
2011-01-20 14:00:00,84.89343510237988
2011-01-20 15:00:00,89.95251796009006
2011-01-20 16:00:00,108.42503342411528
2011-01-20 17:00:00,164.7144529491788
2011-01-20 18:00:00,122.15963834250931
2011-01-20 19:00:00,89.26579923335825
2011-01-20 20:00:00,61.24507589607332
2011-01-20 21:00:00,45.61193156867275
2011-01-20 22:00:00,34.633610412973844
2011-01-20 23:00:00,22.786831711843075
2011-01-21 00:00:00,14.634799003150814
2011-01-21 01:00:00,8.075651344661694
2011-01-21 02:00:00,2.6914127949912827
2011-01-21 03:00:00,1.178407502325503
2011-01-21 04:00:00,1.6671326821268528
2011-01-21 05:00:00,6.148660755249105
2011-01-21 06:00:00,22.406189806550664
2011-01-21 07:00:00,61.037271515500734
2011-01-21 08:00:00,131.8246519682203
2011-01-21 09:00:00,96.82360178846065
2011-01-21 10:00:00,63.86817396918249
2011-01-21 11:00:00,72.63239889427946
2011-01-21 12:00:00,92.42610127260049
2011-01-21 13:00:00,91.35152555209095
2011-01-21 14:00:00,79.8886360135431
2011-01-21 15:00:00,77.26542155814968
2011-01-21 16:00:00,91.04145706778007
2011-01-21 17:00:00,121.08446047606331
2011-01-21 18:00:00,94.95144874296125
2011-01-21 19:00:00,65.92648955406077
2011-01-21 20:00:00,38.63075623924891
2011-01-21 21:00:00,25.95239170479574
2011-01-21 22:00:00,15.742300774639656
2011-01-21 23:00:00,10.585068661424192
2011-01-22 00:00:00,5.649754499786853
2011-01-22 01:00:00,3.4300394428277245
2011-01-22 02:00:00,2.3783132845898507
2011-01-22 03:00:00,1.731749599716573
2011-01-22 04:00:00,0.2948823189434653
2011-01-22 06:00:00,5.919421310416201
2011-01-22 07:00:00,21.32150374396384
2011-01-22 08:00:00,69.80867556319474
2011-01-22 09:00:00,73.77069357003742
2011-01-22 10:00:00,39.76530802990094
2011-01-22 11:00:00,45.6214837438824
2011-01-22 12:00:00,55.328886755089144
2011-01-22 13:00:00,64.89904806897061
2011-01-22 14:00:00,64.64230469098223
2011-01-22 15:00:00,73.44341610137793
2011-01-22 16:00:00,81.70126848279867
2011-01-22 17:00:00,118.79247665934349
2011-01-22 18:00:00,73.32524338283706
2011-01-22 19:00:00,52.78926059141961
2011-01-22 20:00:00,26.978048993039486
2011-01-22 21:00:00,22.998814336813677
2011-01-22 22:00:00,16.31426203767573
2011-01-22 23:00:00,7.677310614508173
2011-01-23 00:00:00,5.0639267341429814
2011-01-23 01:00:00,3.2723033104926698
2011-01-23 02:00:00,1.2795134781862556
2011-01-23 03:00:00,1.0285183349424756
2011-01-23 05:00:00,2.0136509236854336
2011-01-23 06:00:00,7.9283213017960925
2011-01-23 07:00:00,36.2475119586173
2011-01-23 08:00:00,83.00659506859407
2011-01-23 09:00:00,74.1052275366229
2011-01-23 10:00:00,52.41744143228668
2011-01-23 11:00:00,57.413480516225164
2011-01-23 12:00:00,70.73713825650024
2011-01-23 13:00:00,69.5882214831547
2011-01-23 14:00:00,66.79704726233419
2011-01-23 15:00:00,70.92537127816007
2011-01-23 16:00:00,83.54004936245516
2011-01-23 17:00:00,110.78622626825327
2011-01-23 18:00:00,86.49048774378053
2011-01-23 19:00:00,60.78166688505396
2011-01-23 20:00:00,36.07134239103242
2011-01-23 21:00:00,29.08133737042411
2011-01-23 22:00:00,19.183412648319663
2011-01-23 23:00:00,9.731720527617396
2011-01-24 00:00:00,6.475876330021012
2011-01-24 01:00:00,3.070337817418296
2011-01-24 03:00:00,1.3901510987373973
2011-01-24 04:00:00,0.2268288085683774
2011-01-24 05:00:00,1.176646365290451
2011-01-24 06:00:00,5.477538684974666
2011-01-24 07:00:00,18.481916383594243
2011-01-24 08:00:00,74.7737903348441
2011-01-24 09:00:00,71.37461288096324
2011-01-24 10:00:00,48.30924350223125
2011-01-24 11:00:00,47.96984072639217
2011-01-24 12:00:00,58.819301802565505
2011-01-24 13:00:00,62.07865598510384
2011-01-24 14:00:00,53.27290687862947
2011-01-24 15:00:00,66.60215719794735
2011-01-24 16:00:00,71.40112223992425
2011-01-24 17:00:00,94.51026850123026
2011-01-24 18:00:00,78.22987894519164
2011-01-24 19:00:00,58.210057972156626
2011-01-24 20:00:00,39.10525986023736
2011-01-24 21:00:00,30.458974575054093
2011-01-24 22:00:00,22.339637333341223
2011-01-24 23:00:00,16.03597184755912
2011-01-25 00:00:00,9.612358716243222
2011-01-25 01:00:00,5.738703324265641
2011-01-25 02:00:00,3.5111577571559165
2011-01-25 04:00:00,1.1695736011902493
2011-01-25 05:00:00,3.6452402218166027
2011-01-25 06:00:00,15.597679094260169
2011-01-25 07:00:00,42.40890872925963
2011-01-25 08:00:00,94.91910942510968
2011-01-25 09:00:00,83.67555846855463
2011-01-25 10:00:00,57.5125318671685
2011-01-25 11:00:00,62.175561763327366
2011-01-25 12:00:00,81.91812596741634
2011-01-25 13:00:00,78.40088647516333
2011-01-25 14:00:00,79.80013780421928
2011-01-25 15:00:00,88.70250424810354
2011-01-25 16:00:00,109.76990732526728
2011-01-25 17:00:00,161.71470330675237
2011-01-25 18:00:00,139.36191225179337
2011-01-25 19:00:00,80.92087782643017
2011-01-25 20:00:00,56.73091569759441
2011-01-25 21:00:00,44.38534954415767
2011-01-25 22:00:00,33.49766834688673
2011-01-25 23:00:00,21.343533113321204
2011-01-26 00:00:00,12.67247342726971
2011-01-26 01:00:00,7.533099385876641
2011-01-26 02:00:00,2.1521722965926227
2011-01-26 05:00:00,2.0836730321371717
2011-01-26 06:00:00,8.78411704348571
2011-01-26 07:00:00,26.86664933583507
2011-01-26 08:00:00,57.091750648682904
2011-01-26 09:00:00,42.799148530096545
2011-01-26 10:00:00,27.538217402401507
2011-01-26 11:00:00,28.971201761851738
2011-01-26 12:00:00,34.91458852209597
2011-01-26 13:00:00,34.713715339229566
2011-01-26 14:00:00,30.571570741901727
2011-01-26 15:00:00,31.784702544612315
2011-01-26 16:00:00,74.31987560079939
2011-01-26 17:00:00,54.32058195276313
2011-01-27 16:00:00,89.4619470291575
2011-01-27 17:00:00,138.7009256613219
2011-01-27 18:00:00,106.93752619867783
2011-01-27 19:00:00,77.47610367265177
2011-01-27 20:00:00,49.76214071731895
2011-01-27 21:00:00,39.02660125135397
2011-01-27 22:00:00,30.767962266898934
2011-01-27 23:00:00,18.718199625398416
2011-01-28 00:00:00,13.433625087102968
2011-01-28 01:00:00,7.545173204724964
2011-01-28 02:00:00,4.437526309774926
2011-01-28 03:00:00,2.7718708497856825
2011-01-28 05:00:00,5.011172025903265
2011-01-28 06:00:00,17.591207647259676
2011-01-28 07:00:00,47.79653314140878
2011-01-28 08:00:00,106.73191047439985
2011-01-28 09:00:00,52.70766654606338
2011-01-28 10:00:00,33.71078111233161
2011-01-28 11:00:00,33.981157387019245
2011-01-28 12:00:00,40.83497584124229
2011-01-28 13:00:00,40.787695270879176
2011-01-28 14:00:00,41.74604329154223
2011-01-28 15:00:00,65.57290271283209
2011-01-28 16:00:00,88.134349676761
2011-01-28 17:00:00,139.24416476646812
2011-01-28 18:00:00,118.61130117941794
2011-01-28 19:00:00,85.60576661641393
2011-01-28 20:00:00,61.43124549303338
2011-01-28 21:00:00,45.290340709008
2011-01-28 22:00:00,38.62432789339558
2011-01-28 23:00:00,27.628539187428096
2011-01-29 00:00:00,14.699869147383778
2011-01-29 01:00:00,8.686015148344278
2011-01-29 02:00:00,5.308769851435982
2011-01-29 03:00:00,3.1270432336006886
2011-01-29 04:00:00,1.732941343750685
2011-01-29 06:00:00,19.072971194953364
2011-01-29 07:00:00,57.744498604679336
2011-01-29 08:00:00,130.9642560591453
2011-01-29 09:00:00,102.6640797157614
2011-01-29 10:00:00,61.504948568573774
2011-01-29 11:00:00,63.08163061900362
2011-01-29 12:00:00,78.89033003047503
2011-01-29 13:00:00,84.77834116973237
2011-01-29 14:00:00,74.59327655188096
2011-01-29 15:00:00,74.49530059320477
2011-01-29 16:00:00,101.67257859521257
2011-01-29 17:00:00,151.559961897643
2011-01-29 18:00:00,120.64731252177867
2011-01-29 19:00:00,79.68239842715904
2011-01-29 20:00:00,54.68595223883499
2011-01-29 21:00:00,42.90909000426234
2011-01-29 22:00:00,30.015970544111028
2011-01-29 23:00:00,19.919410956148166
2011-01-30 00:00:00,10.98058321975732
2011-01-30 01:00:00,6.021534001449137
2011-01-30 02:00:00,3.9277664762702864
2011-01-30 03:00:00,2.0404964982311853
2011-01-30 04:00:00,1.1279020456857545
2011-01-30 05:00:00,4.0465914387644055
2011-01-30 07:00:00,43.32385660842628
2011-01-30 08:00:00,95.10881984735522
